"stochastic_num","p_trans_hcv","rel_infect","sx_rel","sherlock_id_group","sherlock_id","edge_iter","scenario_id"
2,0.0085,1.8,3,200,7,1,1
3,0.0085,1.8,3,200,8,1,1
4,0.0085,1.8,3,200,9,1,1
5,0.0085,1.8,3,200,10,1,1
1,0.009,1.8,3,201,1,1,1
2,0.009,1.8,3,201,2,1,1
3,0.009,1.8,3,201,3,1,1
4,0.009,1.8,3,201,4,1,1
5,0.009,1.8,3,201,5,1,1
1,0.0095,1.8,3,201,6,1,1
2,0.0095,1.8,3,201,7,1,1
3,0.0095,1.8,3,201,8,1,1
4,0.0095,1.8,3,201,9,1,1
5,0.0095,1.8,3,201,10,1,1
1,0.01,1.8,3,202,1,1,1
2,0.01,1.8,3,202,2,1,1
3,0.01,1.8,3,202,3,1,1
4,0.01,1.8,3,202,4,1,1
5,0.01,1.8,3,202,5,1,1
1,0.004,1.9,3,202,6,1,1
2,0.004,1.9,3,202,7,1,1
3,0.004,1.9,3,202,8,1,1
4,0.004,1.9,3,202,9,1,1
5,0.004,1.9,3,202,10,1,1
1,0.0045,1.9,3,203,1,1,1
2,0.0045,1.9,3,203,2,1,1
3,0.0045,1.9,3,203,3,1,1
4,0.0045,1.9,3,203,4,1,1
5,0.0045,1.9,3,203,5,1,1
1,0.005,1.9,3,203,6,1,1
2,0.005,1.9,3,203,7,1,1
3,0.005,1.9,3,203,8,1,1
4,0.005,1.9,3,203,9,1,1
5,0.005,1.9,3,203,10,1,1
1,0.0055,1.9,3,204,1,1,1
2,0.0055,1.9,3,204,2,1,1
3,0.0055,1.9,3,204,3,1,1
4,0.0055,1.9,3,204,4,1,1
5,0.0055,1.9,3,204,5,1,1
1,0.006,1.9,3,204,6,1,1
2,0.006,1.9,3,204,7,1,1
3,0.006,1.9,3,204,8,1,1
4,0.006,1.9,3,204,9,1,1
5,0.006,1.9,3,204,10,1,1
1,0.0065,1.9,3,205,1,1,1
2,0.0065,1.9,3,205,2,1,1
3,0.0065,1.9,3,205,3,1,1
4,0.0065,1.9,3,205,4,1,1
5,0.0065,1.9,3,205,5,1,1
1,0.007,1.9,3,205,6,1,1
2,0.007,1.9,3,205,7,1,1
3,0.007,1.9,3,205,8,1,1
4,0.007,1.9,3,205,9,1,1
5,0.007,1.9,3,205,10,1,1
1,0.0075,1.9,3,206,1,1,1
2,0.0075,1.9,3,206,2,1,1
3,0.0075,1.9,3,206,3,1,1
4,0.0075,1.9,3,206,4,1,1
5,0.0075,1.9,3,206,5,1,1
1,0.008,1.9,3,206,6,1,1
2,0.008,1.9,3,206,7,1,1
3,0.008,1.9,3,206,8,1,1
4,0.008,1.9,3,206,9,1,1
5,0.008,1.9,3,206,10,1,1
1,0.0085,1.9,3,207,1,1,1
2,0.0085,1.9,3,207,2,1,1
3,0.0085,1.9,3,207,3,1,1
4,0.0085,1.9,3,207,4,1,1
5,0.0085,1.9,3,207,5,1,1
1,0.009,1.9,3,207,6,1,1
2,0.009,1.9,3,207,7,1,1
3,0.009,1.9,3,207,8,1,1
4,0.009,1.9,3,207,9,1,1
5,0.009,1.9,3,207,10,1,1
1,0.0095,1.9,3,208,1,1,1
2,0.0095,1.9,3,208,2,1,1
3,0.0095,1.9,3,208,3,1,1
4,0.0095,1.9,3,208,4,1,1
5,0.0095,1.9,3,208,5,1,1
1,0.01,1.9,3,208,6,1,1
2,0.01,1.9,3,208,7,1,1
3,0.01,1.9,3,208,8,1,1
4,0.01,1.9,3,208,9,1,1
5,0.01,1.9,3,208,10,1,1
1,0.004,2,3,209,1,1,1
2,0.004,2,3,209,2,1,1
3,0.004,2,3,209,3,1,1
4,0.004,2,3,209,4,1,1
5,0.004,2,3,209,5,1,1
1,0.0045,2,3,209,6,1,1
2,0.0045,2,3,209,7,1,1
3,0.0045,2,3,209,8,1,1
4,0.0045,2,3,209,9,1,1
5,0.0045,2,3,209,10,1,1
1,0.005,2,3,210,1,1,1
2,0.005,2,3,210,2,1,1
3,0.005,2,3,210,3,1,1
4,0.005,2,3,210,4,1,1
5,0.005,2,3,210,5,1,1
1,0.0055,2,3,210,6,1,1
2,0.0055,2,3,210,7,1,1
3,0.0055,2,3,210,8,1,1
4,0.0055,2,3,210,9,1,1
5,0.0055,2,3,210,10,1,1
1,0.006,2,3,211,1,1,1
2,0.006,2,3,211,2,1,1
3,0.006,2,3,211,3,1,1
4,0.006,2,3,211,4,1,1
5,0.006,2,3,211,5,1,1
1,0.0065,2,3,211,6,1,1
2,0.0065,2,3,211,7,1,1
3,0.0065,2,3,211,8,1,1
4,0.0065,2,3,211,9,1,1
5,0.0065,2,3,211,10,1,1
1,0.007,2,3,212,1,1,1
2,0.007,2,3,212,2,1,1
3,0.007,2,3,212,3,1,1
4,0.007,2,3,212,4,1,1
5,0.007,2,3,212,5,1,1
1,0.0075,2,3,212,6,1,1
2,0.0075,2,3,212,7,1,1
3,0.0075,2,3,212,8,1,1
4,0.0075,2,3,212,9,1,1
5,0.0075,2,3,212,10,1,1
1,0.008,2,3,213,1,1,1
2,0.008,2,3,213,2,1,1
3,0.008,2,3,213,3,1,1
4,0.008,2,3,213,4,1,1
5,0.008,2,3,213,5,1,1
1,0.0085,2,3,213,6,1,1
2,0.0085,2,3,213,7,1,1
3,0.0085,2,3,213,8,1,1
4,0.0085,2,3,213,9,1,1
5,0.0085,2,3,213,10,1,1
1,0.009,2,3,214,1,1,1
2,0.009,2,3,214,2,1,1
3,0.009,2,3,214,3,1,1
4,0.009,2,3,214,4,1,1
5,0.009,2,3,214,5,1,1
1,0.0095,2,3,214,6,1,1
2,0.0095,2,3,214,7,1,1
3,0.0095,2,3,214,8,1,1
4,0.0095,2,3,214,9,1,1
5,0.0095,2,3,214,10,1,1
1,0.01,2,3,215,1,1,1
2,0.01,2,3,215,2,1,1
3,0.01,2,3,215,3,1,1
4,0.01,2,3,215,4,1,1
5,0.01,2,3,215,5,1,1
1,0.004,1,3.5,215,6,1,1
2,0.004,1,3.5,215,7,1,1
3,0.004,1,3.5,215,8,1,1
4,0.004,1,3.5,215,9,1,1
5,0.004,1,3.5,215,10,1,1
1,0.0045,1,3.5,216,1,1,1
2,0.0045,1,3.5,216,2,1,1
3,0.0045,1,3.5,216,3,1,1
4,0.0045,1,3.5,216,4,1,1
5,0.0045,1,3.5,216,5,1,1
1,0.005,1,3.5,216,6,1,1
2,0.005,1,3.5,216,7,1,1
3,0.005,1,3.5,216,8,1,1
4,0.005,1,3.5,216,9,1,1
5,0.005,1,3.5,216,10,1,1
1,0.0055,1,3.5,217,1,1,1
2,0.0055,1,3.5,217,2,1,1
3,0.0055,1,3.5,217,3,1,1
4,0.0055,1,3.5,217,4,1,1
5,0.0055,1,3.5,217,5,1,1
1,0.006,1,3.5,217,6,1,1
2,0.006,1,3.5,217,7,1,1
3,0.006,1,3.5,217,8,1,1
4,0.006,1,3.5,217,9,1,1
5,0.006,1,3.5,217,10,1,1
1,0.0065,1,3.5,218,1,1,1
2,0.0065,1,3.5,218,2,1,1
3,0.0065,1,3.5,218,3,1,1
4,0.0065,1,3.5,218,4,1,1
5,0.0065,1,3.5,218,5,1,1
1,0.007,1,3.5,218,6,1,1
2,0.007,1,3.5,218,7,1,1
3,0.007,1,3.5,218,8,1,1
4,0.007,1,3.5,218,9,1,1
5,0.007,1,3.5,218,10,1,1
1,0.0075,1,3.5,219,1,1,1
2,0.0075,1,3.5,219,2,1,1
3,0.0075,1,3.5,219,3,1,1
4,0.0075,1,3.5,219,4,1,1
5,0.0075,1,3.5,219,5,1,1
1,0.008,1,3.5,219,6,1,1
2,0.008,1,3.5,219,7,1,1
3,0.008,1,3.5,219,8,1,1
4,0.008,1,3.5,219,9,1,1
5,0.008,1,3.5,219,10,1,1
1,0.0085,1,3.5,220,1,1,1
2,0.0085,1,3.5,220,2,1,1
3,0.0085,1,3.5,220,3,1,1
4,0.0085,1,3.5,220,4,1,1
5,0.0085,1,3.5,220,5,1,1
1,0.009,1,3.5,220,6,1,1
2,0.009,1,3.5,220,7,1,1
3,0.009,1,3.5,220,8,1,1
4,0.009,1,3.5,220,9,1,1
5,0.009,1,3.5,220,10,1,1
1,0.0095,1,3.5,221,1,1,1
2,0.0095,1,3.5,221,2,1,1
3,0.0095,1,3.5,221,3,1,1
4,0.0095,1,3.5,221,4,1,1
5,0.0095,1,3.5,221,5,1,1
1,0.01,1,3.5,221,6,1,1
2,0.01,1,3.5,221,7,1,1
3,0.01,1,3.5,221,8,1,1
4,0.01,1,3.5,221,9,1,1
5,0.01,1,3.5,221,10,1,1
1,0.004,1.1,3.5,222,1,1,1
2,0.004,1.1,3.5,222,2,1,1
3,0.004,1.1,3.5,222,3,1,1
4,0.004,1.1,3.5,222,4,1,1
5,0.004,1.1,3.5,222,5,1,1
1,0.0045,1.1,3.5,222,6,1,1
2,0.0045,1.1,3.5,222,7,1,1
3,0.0045,1.1,3.5,222,8,1,1
4,0.0045,1.1,3.5,222,9,1,1
5,0.0045,1.1,3.5,222,10,1,1
1,0.005,1.1,3.5,223,1,1,1
2,0.005,1.1,3.5,223,2,1,1
3,0.005,1.1,3.5,223,3,1,1
4,0.005,1.1,3.5,223,4,1,1
5,0.005,1.1,3.5,223,5,1,1
1,0.0055,1.1,3.5,223,6,1,1
2,0.0055,1.1,3.5,223,7,1,1
3,0.0055,1.1,3.5,223,8,1,1
4,0.0055,1.1,3.5,223,9,1,1
5,0.0055,1.1,3.5,223,10,1,1
1,0.006,1.1,3.5,224,1,1,1
2,0.006,1.1,3.5,224,2,1,1
3,0.006,1.1,3.5,224,3,1,1
4,0.006,1.1,3.5,224,4,1,1
5,0.006,1.1,3.5,224,5,1,1
1,0.0065,1.1,3.5,224,6,1,1
2,0.0065,1.1,3.5,224,7,1,1
3,0.0065,1.1,3.5,224,8,1,1
4,0.0065,1.1,3.5,224,9,1,1
5,0.0065,1.1,3.5,224,10,1,1
1,0.007,1.1,3.5,225,1,1,1
2,0.007,1.1,3.5,225,2,1,1
3,0.007,1.1,3.5,225,3,1,1
4,0.007,1.1,3.5,225,4,1,1
5,0.007,1.1,3.5,225,5,1,1
1,0.0075,1.1,3.5,225,6,1,1
2,0.0075,1.1,3.5,225,7,1,1
3,0.0075,1.1,3.5,225,8,1,1
4,0.0075,1.1,3.5,225,9,1,1
5,0.0075,1.1,3.5,225,10,1,1
1,0.008,1.1,3.5,226,1,1,1
2,0.008,1.1,3.5,226,2,1,1
3,0.008,1.1,3.5,226,3,1,1
4,0.008,1.1,3.5,226,4,1,1
5,0.008,1.1,3.5,226,5,1,1
1,0.0085,1.1,3.5,226,6,1,1
2,0.0085,1.1,3.5,226,7,1,1
3,0.0085,1.1,3.5,226,8,1,1
4,0.0085,1.1,3.5,226,9,1,1
5,0.0085,1.1,3.5,226,10,1,1
1,0.009,1.1,3.5,227,1,1,1
2,0.009,1.1,3.5,227,2,1,1
3,0.009,1.1,3.5,227,3,1,1
4,0.009,1.1,3.5,227,4,1,1
5,0.009,1.1,3.5,227,5,1,1
1,0.0095,1.1,3.5,227,6,1,1
2,0.0095,1.1,3.5,227,7,1,1
3,0.0095,1.1,3.5,227,8,1,1
4,0.0095,1.1,3.5,227,9,1,1
5,0.0095,1.1,3.5,227,10,1,1
1,0.01,1.1,3.5,228,1,1,1
2,0.01,1.1,3.5,228,2,1,1
3,0.01,1.1,3.5,228,3,1,1
4,0.01,1.1,3.5,228,4,1,1
5,0.01,1.1,3.5,228,5,1,1
1,0.004,1.2,3.5,228,6,1,1
2,0.004,1.2,3.5,228,7,1,1
3,0.004,1.2,3.5,228,8,1,1
4,0.004,1.2,3.5,228,9,1,1
5,0.004,1.2,3.5,228,10,1,1
1,0.0045,1.2,3.5,229,1,1,1
2,0.0045,1.2,3.5,229,2,1,1
3,0.0045,1.2,3.5,229,3,1,1
4,0.0045,1.2,3.5,229,4,1,1
5,0.0045,1.2,3.5,229,5,1,1
1,0.005,1.2,3.5,229,6,1,1
2,0.005,1.2,3.5,229,7,1,1
3,0.005,1.2,3.5,229,8,1,1
4,0.005,1.2,3.5,229,9,1,1
5,0.005,1.2,3.5,229,10,1,1
1,0.0055,1.2,3.5,230,1,1,1
2,0.0055,1.2,3.5,230,2,1,1
3,0.0055,1.2,3.5,230,3,1,1
4,0.0055,1.2,3.5,230,4,1,1
5,0.0055,1.2,3.5,230,5,1,1
1,0.006,1.2,3.5,230,6,1,1
2,0.006,1.2,3.5,230,7,1,1
3,0.006,1.2,3.5,230,8,1,1
4,0.006,1.2,3.5,230,9,1,1
5,0.006,1.2,3.5,230,10,1,1
1,0.0065,1.2,3.5,231,1,1,1
2,0.0065,1.2,3.5,231,2,1,1
3,0.0065,1.2,3.5,231,3,1,1
4,0.0065,1.2,3.5,231,4,1,1
5,0.0065,1.2,3.5,231,5,1,1
1,0.007,1.2,3.5,231,6,1,1
2,0.007,1.2,3.5,231,7,1,1
3,0.007,1.2,3.5,231,8,1,1
4,0.007,1.2,3.5,231,9,1,1
5,0.007,1.2,3.5,231,10,1,1
1,0.0075,1.2,3.5,232,1,1,1
2,0.0075,1.2,3.5,232,2,1,1
3,0.0075,1.2,3.5,232,3,1,1
4,0.0075,1.2,3.5,232,4,1,1
5,0.0075,1.2,3.5,232,5,1,1
1,0.008,1.2,3.5,232,6,1,1
2,0.008,1.2,3.5,232,7,1,1
3,0.008,1.2,3.5,232,8,1,1
4,0.008,1.2,3.5,232,9,1,1
5,0.008,1.2,3.5,232,10,1,1
1,0.0085,1.2,3.5,233,1,1,1
2,0.0085,1.2,3.5,233,2,1,1
3,0.0085,1.2,3.5,233,3,1,1
4,0.0085,1.2,3.5,233,4,1,1
5,0.0085,1.2,3.5,233,5,1,1
1,0.009,1.2,3.5,233,6,1,1
2,0.009,1.2,3.5,233,7,1,1
3,0.009,1.2,3.5,233,8,1,1
4,0.009,1.2,3.5,233,9,1,1
5,0.009,1.2,3.5,233,10,1,1
1,0.0095,1.2,3.5,234,1,1,1
2,0.0095,1.2,3.5,234,2,1,1
3,0.0095,1.2,3.5,234,3,1,1
4,0.0095,1.2,3.5,234,4,1,1
5,0.0095,1.2,3.5,234,5,1,1
1,0.01,1.2,3.5,234,6,1,1
2,0.01,1.2,3.5,234,7,1,1
3,0.01,1.2,3.5,234,8,1,1
4,0.01,1.2,3.5,234,9,1,1
5,0.01,1.2,3.5,234,10,1,1
1,0.004,1.3,3.5,235,1,1,1
2,0.004,1.3,3.5,235,2,1,1
3,0.004,1.3,3.5,235,3,1,1
4,0.004,1.3,3.5,235,4,1,1
5,0.004,1.3,3.5,235,5,1,1
1,0.0045,1.3,3.5,235,6,1,1
2,0.0045,1.3,3.5,235,7,1,1
3,0.0045,1.3,3.5,235,8,1,1
4,0.0045,1.3,3.5,235,9,1,1
5,0.0045,1.3,3.5,235,10,1,1
1,0.005,1.3,3.5,236,1,1,1
2,0.005,1.3,3.5,236,2,1,1
3,0.005,1.3,3.5,236,3,1,1
4,0.005,1.3,3.5,236,4,1,1
5,0.005,1.3,3.5,236,5,1,1
1,0.0055,1.3,3.5,236,6,1,1
2,0.0055,1.3,3.5,236,7,1,1
3,0.0055,1.3,3.5,236,8,1,1
4,0.0055,1.3,3.5,236,9,1,1
5,0.0055,1.3,3.5,236,10,1,1
1,0.006,1.3,3.5,237,1,1,1
2,0.006,1.3,3.5,237,2,1,1
3,0.006,1.3,3.5,237,3,1,1
4,0.006,1.3,3.5,237,4,1,1
5,0.006,1.3,3.5,237,5,1,1
1,0.0065,1.3,3.5,237,6,1,1
2,0.0065,1.3,3.5,237,7,1,1
3,0.0065,1.3,3.5,237,8,1,1
4,0.0065,1.3,3.5,237,9,1,1
5,0.0065,1.3,3.5,237,10,1,1
1,0.007,1.3,3.5,238,1,1,1
2,0.007,1.3,3.5,238,2,1,1
3,0.007,1.3,3.5,238,3,1,1
4,0.007,1.3,3.5,238,4,1,1
5,0.007,1.3,3.5,238,5,1,1
1,0.0075,1.3,3.5,238,6,1,1
2,0.0075,1.3,3.5,238,7,1,1
3,0.0075,1.3,3.5,238,8,1,1
4,0.0075,1.3,3.5,238,9,1,1
5,0.0075,1.3,3.5,238,10,1,1
1,0.008,1.3,3.5,239,1,1,1
2,0.008,1.3,3.5,239,2,1,1
3,0.008,1.3,3.5,239,3,1,1
4,0.008,1.3,3.5,239,4,1,1
5,0.008,1.3,3.5,239,5,1,1
1,0.0085,1.3,3.5,239,6,1,1
2,0.0085,1.3,3.5,239,7,1,1
3,0.0085,1.3,3.5,239,8,1,1
4,0.0085,1.3,3.5,239,9,1,1
5,0.0085,1.3,3.5,239,10,1,1
1,0.009,1.3,3.5,240,1,1,1
2,0.009,1.3,3.5,240,2,1,1
3,0.009,1.3,3.5,240,3,1,1
4,0.009,1.3,3.5,240,4,1,1
5,0.009,1.3,3.5,240,5,1,1
1,0.0095,1.3,3.5,240,6,1,1
2,0.0095,1.3,3.5,240,7,1,1
3,0.0095,1.3,3.5,240,8,1,1
4,0.0095,1.3,3.5,240,9,1,1
5,0.0095,1.3,3.5,240,10,1,1
1,0.01,1.3,3.5,241,1,1,1
2,0.01,1.3,3.5,241,2,1,1
3,0.01,1.3,3.5,241,3,1,1
4,0.01,1.3,3.5,241,4,1,1
5,0.01,1.3,3.5,241,5,1,1
1,0.004,1.4,3.5,241,6,1,1
2,0.004,1.4,3.5,241,7,1,1
3,0.004,1.4,3.5,241,8,1,1
4,0.004,1.4,3.5,241,9,1,1
5,0.004,1.4,3.5,241,10,1,1
1,0.0045,1.4,3.5,242,1,1,1
2,0.0045,1.4,3.5,242,2,1,1
3,0.0045,1.4,3.5,242,3,1,1
4,0.0045,1.4,3.5,242,4,1,1
5,0.0045,1.4,3.5,242,5,1,1
1,0.005,1.4,3.5,242,6,1,1
2,0.005,1.4,3.5,242,7,1,1
3,0.005,1.4,3.5,242,8,1,1
4,0.005,1.4,3.5,242,9,1,1
5,0.005,1.4,3.5,242,10,1,1
1,0.0055,1.4,3.5,243,1,1,1
2,0.0055,1.4,3.5,243,2,1,1
3,0.0055,1.4,3.5,243,3,1,1
4,0.0055,1.4,3.5,243,4,1,1
5,0.0055,1.4,3.5,243,5,1,1
1,0.006,1.4,3.5,243,6,1,1
2,0.006,1.4,3.5,243,7,1,1
3,0.006,1.4,3.5,243,8,1,1
4,0.006,1.4,3.5,243,9,1,1
5,0.006,1.4,3.5,243,10,1,1
1,0.0065,1.4,3.5,244,1,1,1
2,0.0065,1.4,3.5,244,2,1,1
3,0.0065,1.4,3.5,244,3,1,1
4,0.0065,1.4,3.5,244,4,1,1
5,0.0065,1.4,3.5,244,5,1,1
1,0.007,1.4,3.5,244,6,1,1
2,0.007,1.4,3.5,244,7,1,1
3,0.007,1.4,3.5,244,8,1,1
4,0.007,1.4,3.5,244,9,1,1
5,0.007,1.4,3.5,244,10,1,1
1,0.0075,1.4,3.5,245,1,1,1
2,0.0075,1.4,3.5,245,2,1,1
3,0.0075,1.4,3.5,245,3,1,1
4,0.0075,1.4,3.5,245,4,1,1
5,0.0075,1.4,3.5,245,5,1,1
1,0.008,1.4,3.5,245,6,1,1
2,0.008,1.4,3.5,245,7,1,1
3,0.008,1.4,3.5,245,8,1,1
4,0.008,1.4,3.5,245,9,1,1
5,0.008,1.4,3.5,245,10,1,1
1,0.0085,1.4,3.5,246,1,1,1
2,0.0085,1.4,3.5,246,2,1,1
3,0.0085,1.4,3.5,246,3,1,1
4,0.0085,1.4,3.5,246,4,1,1
5,0.0085,1.4,3.5,246,5,1,1
1,0.009,1.4,3.5,246,6,1,1
2,0.009,1.4,3.5,246,7,1,1
3,0.009,1.4,3.5,246,8,1,1
4,0.009,1.4,3.5,246,9,1,1
5,0.009,1.4,3.5,246,10,1,1
1,0.0095,1.4,3.5,247,1,1,1
2,0.0095,1.4,3.5,247,2,1,1
3,0.0095,1.4,3.5,247,3,1,1
4,0.0095,1.4,3.5,247,4,1,1
5,0.0095,1.4,3.5,247,5,1,1
1,0.01,1.4,3.5,247,6,1,1
2,0.01,1.4,3.5,247,7,1,1
3,0.01,1.4,3.5,247,8,1,1
4,0.01,1.4,3.5,247,9,1,1
5,0.01,1.4,3.5,247,10,1,1
1,0.004,1.5,3.5,248,1,1,1
2,0.004,1.5,3.5,248,2,1,1
3,0.004,1.5,3.5,248,3,1,1
4,0.004,1.5,3.5,248,4,1,1
5,0.004,1.5,3.5,248,5,1,1
1,0.0045,1.5,3.5,248,6,1,1
2,0.0045,1.5,3.5,248,7,1,1
3,0.0045,1.5,3.5,248,8,1,1
4,0.0045,1.5,3.5,248,9,1,1
5,0.0045,1.5,3.5,248,10,1,1
1,0.005,1.5,3.5,249,1,1,1
2,0.005,1.5,3.5,249,2,1,1
3,0.005,1.5,3.5,249,3,1,1
4,0.005,1.5,3.5,249,4,1,1
5,0.005,1.5,3.5,249,5,1,1
1,0.0055,1.5,3.5,249,6,1,1
2,0.0055,1.5,3.5,249,7,1,1
3,0.0055,1.5,3.5,249,8,1,1
4,0.0055,1.5,3.5,249,9,1,1
5,0.0055,1.5,3.5,249,10,1,1
1,0.006,1.5,3.5,250,1,1,1
2,0.006,1.5,3.5,250,2,1,1
3,0.006,1.5,3.5,250,3,1,1
4,0.006,1.5,3.5,250,4,1,1
5,0.006,1.5,3.5,250,5,1,1
1,0.0065,1.5,3.5,250,6,1,1
2,0.0065,1.5,3.5,250,7,1,1
3,0.0065,1.5,3.5,250,8,1,1
4,0.0065,1.5,3.5,250,9,1,1
5,0.0065,1.5,3.5,250,10,1,1
1,0.007,1.5,3.5,251,1,1,1
2,0.007,1.5,3.5,251,2,1,1
3,0.007,1.5,3.5,251,3,1,1
4,0.007,1.5,3.5,251,4,1,1
5,0.007,1.5,3.5,251,5,1,1
1,0.0075,1.5,3.5,251,6,1,1
2,0.0075,1.5,3.5,251,7,1,1
3,0.0075,1.5,3.5,251,8,1,1
4,0.0075,1.5,3.5,251,9,1,1
5,0.0075,1.5,3.5,251,10,1,1
1,0.008,1.5,3.5,252,1,1,1
2,0.008,1.5,3.5,252,2,1,1
3,0.008,1.5,3.5,252,3,1,1
4,0.008,1.5,3.5,252,4,1,1
5,0.008,1.5,3.5,252,5,1,1
1,0.0085,1.5,3.5,252,6,1,1
2,0.0085,1.5,3.5,252,7,1,1
3,0.0085,1.5,3.5,252,8,1,1
4,0.0085,1.5,3.5,252,9,1,1
5,0.0085,1.5,3.5,252,10,1,1
1,0.009,1.5,3.5,253,1,1,1
2,0.009,1.5,3.5,253,2,1,1
3,0.009,1.5,3.5,253,3,1,1
4,0.009,1.5,3.5,253,4,1,1
5,0.009,1.5,3.5,253,5,1,1
1,0.0095,1.5,3.5,253,6,1,1
2,0.0095,1.5,3.5,253,7,1,1
3,0.0095,1.5,3.5,253,8,1,1
4,0.0095,1.5,3.5,253,9,1,1
5,0.0095,1.5,3.5,253,10,1,1
1,0.01,1.5,3.5,254,1,1,1
2,0.01,1.5,3.5,254,2,1,1
3,0.01,1.5,3.5,254,3,1,1
4,0.01,1.5,3.5,254,4,1,1
5,0.01,1.5,3.5,254,5,1,1
1,0.004,1.6,3.5,254,6,1,1
2,0.004,1.6,3.5,254,7,1,1
3,0.004,1.6,3.5,254,8,1,1
4,0.004,1.6,3.5,254,9,1,1
5,0.004,1.6,3.5,254,10,1,1
1,0.0045,1.6,3.5,255,1,1,1
2,0.0045,1.6,3.5,255,2,1,1
3,0.0045,1.6,3.5,255,3,1,1
4,0.0045,1.6,3.5,255,4,1,1
5,0.0045,1.6,3.5,255,5,1,1
1,0.005,1.6,3.5,255,6,1,1
2,0.005,1.6,3.5,255,7,1,1
3,0.005,1.6,3.5,255,8,1,1
4,0.005,1.6,3.5,255,9,1,1
5,0.005,1.6,3.5,255,10,1,1
1,0.0055,1.6,3.5,256,1,1,1
2,0.0055,1.6,3.5,256,2,1,1
3,0.0055,1.6,3.5,256,3,1,1
4,0.0055,1.6,3.5,256,4,1,1
5,0.0055,1.6,3.5,256,5,1,1
1,0.006,1.6,3.5,256,6,1,1
2,0.006,1.6,3.5,256,7,1,1
3,0.006,1.6,3.5,256,8,1,1
4,0.006,1.6,3.5,256,9,1,1
5,0.006,1.6,3.5,256,10,1,1
1,0.0065,1.6,3.5,257,1,1,1
2,0.0065,1.6,3.5,257,2,1,1
3,0.0065,1.6,3.5,257,3,1,1
4,0.0065,1.6,3.5,257,4,1,1
5,0.0065,1.6,3.5,257,5,1,1
1,0.007,1.6,3.5,257,6,1,1
2,0.007,1.6,3.5,257,7,1,1
3,0.007,1.6,3.5,257,8,1,1
4,0.007,1.6,3.5,257,9,1,1
5,0.007,1.6,3.5,257,10,1,1
1,0.0075,1.6,3.5,258,1,1,1
2,0.0075,1.6,3.5,258,2,1,1
3,0.0075,1.6,3.5,258,3,1,1
4,0.0075,1.6,3.5,258,4,1,1
5,0.0075,1.6,3.5,258,5,1,1
1,0.008,1.6,3.5,258,6,1,1
2,0.008,1.6,3.5,258,7,1,1
3,0.008,1.6,3.5,258,8,1,1
4,0.008,1.6,3.5,258,9,1,1
5,0.008,1.6,3.5,258,10,1,1
1,0.0085,1.6,3.5,259,1,1,1
2,0.0085,1.6,3.5,259,2,1,1
3,0.0085,1.6,3.5,259,3,1,1
4,0.0085,1.6,3.5,259,4,1,1
5,0.0085,1.6,3.5,259,5,1,1
1,0.009,1.6,3.5,259,6,1,1
2,0.009,1.6,3.5,259,7,1,1
3,0.009,1.6,3.5,259,8,1,1
4,0.009,1.6,3.5,259,9,1,1
5,0.009,1.6,3.5,259,10,1,1
1,0.0095,1.6,3.5,260,1,1,1
2,0.0095,1.6,3.5,260,2,1,1
3,0.0095,1.6,3.5,260,3,1,1
4,0.0095,1.6,3.5,260,4,1,1
5,0.0095,1.6,3.5,260,5,1,1
1,0.01,1.6,3.5,260,6,1,1
2,0.01,1.6,3.5,260,7,1,1
3,0.01,1.6,3.5,260,8,1,1
4,0.01,1.6,3.5,260,9,1,1
5,0.01,1.6,3.5,260,10,1,1
1,0.004,1.7,3.5,261,1,1,1
2,0.004,1.7,3.5,261,2,1,1
3,0.004,1.7,3.5,261,3,1,1
4,0.004,1.7,3.5,261,4,1,1
5,0.004,1.7,3.5,261,5,1,1
1,0.0045,1.7,3.5,261,6,1,1
2,0.0045,1.7,3.5,261,7,1,1
3,0.0045,1.7,3.5,261,8,1,1
4,0.0045,1.7,3.5,261,9,1,1
5,0.0045,1.7,3.5,261,10,1,1
1,0.005,1.7,3.5,262,1,1,1
2,0.005,1.7,3.5,262,2,1,1
3,0.005,1.7,3.5,262,3,1,1
4,0.005,1.7,3.5,262,4,1,1
5,0.005,1.7,3.5,262,5,1,1
1,0.0055,1.7,3.5,262,6,1,1
2,0.0055,1.7,3.5,262,7,1,1
3,0.0055,1.7,3.5,262,8,1,1
4,0.0055,1.7,3.5,262,9,1,1
5,0.0055,1.7,3.5,262,10,1,1
1,0.006,1.7,3.5,263,1,1,1
2,0.006,1.7,3.5,263,2,1,1
3,0.006,1.7,3.5,263,3,1,1
4,0.006,1.7,3.5,263,4,1,1
5,0.006,1.7,3.5,263,5,1,1
1,0.0065,1.7,3.5,263,6,1,1
2,0.0065,1.7,3.5,263,7,1,1
3,0.0065,1.7,3.5,263,8,1,1
4,0.0065,1.7,3.5,263,9,1,1
5,0.0065,1.7,3.5,263,10,1,1
1,0.007,1.7,3.5,264,1,1,1
2,0.007,1.7,3.5,264,2,1,1
3,0.007,1.7,3.5,264,3,1,1
4,0.007,1.7,3.5,264,4,1,1
5,0.007,1.7,3.5,264,5,1,1
1,0.0075,1.7,3.5,264,6,1,1
2,0.0075,1.7,3.5,264,7,1,1
3,0.0075,1.7,3.5,264,8,1,1
4,0.0075,1.7,3.5,264,9,1,1
5,0.0075,1.7,3.5,264,10,1,1
1,0.008,1.7,3.5,265,1,1,1
